0.337,20.7,19.104,90,0,5.918,-3.985,3.40,98
0.339,20.7,19.104,90,0,5.849,-3.625,3.30,98
0.341,20.7,19.104,90,0,5.791,-3.253,3.,98
0.343,20.7,19.104,90,0,5.807,-2.966,3.12,98
0.345,20.7,19.104,90,0,5.896,-2.681,3.07,98
0.347,20.7,19.104,90,0,5.984,-2.443,3.02,98
0.349,20.7,19.104,90,0,6.085,-2.218,2.98,98
0.351,20.7,19.104,90,0,6.185,-2.004,3.0,98
0.353,20.7,19.104,90,0,6.273,-1.788,3.05,98
0.355,20.7,19.107,90,0,6.312,-1.573,3.05,98
0.357,20.7,19.107,90,0,6.326,-1.442,2.99,98
0.359,20.7,19.107,90,0,6.316,-1.275,2.91,98
0.361,20.7,19.107,90,0,6.207,-1.105,2.89,98
0.363,20.7,19.107,90,0,6.148,-0.96,2.88,98
0.365,20.7,19.107,90,0,6.076,-0.827,2.83,98
0.367,20.7,19.107,90,0,6.004,-0.705,2.80,98
0.369,20.7,19.107,90,0,5.931,-0.609,2.74,98
0.371,20.7,19.107,90,0,5.883,-0.526,2.63,98
0.373,20.7,19.107,90,0,5.823,-0.479,2.48,98
0.375,20.7,19.107,90,0,5.787,-0.431,2.41,98
0.377,20.7,19.107,90,0,5.738,-0.382,2.42,98
0.379,20.7,19.107,90,0,5.763,-0.382,2.45,98
0.381,20.7,19.107,90,0,5.872,-0.481,2.4,98
0.383,20.7,19.107,90,0,5.848,-0.447,2.30,98
0.385,20.7,19.107,90,0,5.702,-0.35,2.17,98
0.387,20.7,19.107,90,0,5.543,-0.298,2.20,98
0.389,20.7,19.107,90,0,5.421,-0.318,2.23,98
0.391,20.7,19.107,90,0,5.346,-0.376,2.25,98
0.393,20.7,19.107,90,0,5.26,-0.435,2.21,98
0.395,20.7,19.107,90,0,5.161,-0.507,2.10,98
0.397,20.7,19.107,90,0,5.113,-0.433,2.15,98
0.399,20.7,19.107,90,0,5.002,-0.539,2.13,98
0.401,20.7,19.107,90,0,4.975,-0.743,2.09,98
0.403,22.8,19.107,90,0,4.95,-0.803,2.08,98
0.405,22.8,19.107,90,0,4.937,-0.865,1.98,98
0.407,22.8,19.107,90,0,4.961,-0.952,1.87,98
0.409,22.8,19.107,90,0,5.008,-1.123,1.78,98
0.411,22.8,19.107,90,0,5.153,-1.33,1.77,98
0.413,22.8,19.107,90,0,5.443,-1.651,1.71,98
0.415,22.8,19.107,90,0,5.965,-2.061,1.62,98
0.417,22.8,19.107,90,0,6.621,-2.608,1.45,98
0.419,22.8,19.104,90,0,7.348,-3.287,1.39,98
0.421,22.8,19.104,90,0,8.051,-3.988,1.41,98
0.423,22.8,19.104,90,0,8.692,-4.687,1.41,98
0.425,22.8,19.104,90,0,9.199,-5.422,1.29,98
0.427,22.8,19.104,90,0,9.51,-6.116,1.21,98
0.429,22.8,19.104,90,0,9.686,-6.794,1.14,98
0.431,22.8,19.104,90,0,9.753,-7.361,1.13,98
0.433,22.8,19.104,90,0,9.735,-7.876,1.,98
0.435,22.8,19.104,90,0,9.645,-8.245,1.26,98
0.438,22.8,19.104,90,0,9.484,-8.497,1.11,98
0.44,22.8,19.104,90,0,9.323,-8.643,0.84,98
0.442,22.8,19.104,90,0,9.189,-8.647,0.46,98
0.444,22.8,19.104,90,0,9.079,-8.662,0.14,98
0.446,22.8,19.104,90,0,9.005,-8.738,-0.12,98
0.448,22.8,19.104,90,0,8.979,-8.911,-0.43,98
0.45,22.8,19.104,90,0,9.063,-9.063,-0.74,98
0.452,22.8,19.102,90,0,9.209,-9.18,-1.0,98
0.454,22.8,19.102,90,0,9.379,-9.259,-1.1,98
0.456,22.8,19.102,90,0,9.501,-9.36,-1.29,98
0.458,22.8,19.102,90,0,9.549,-9.423,-1.38,98
0.46,22.8,19.102,90,0,9.537,-9.473,-1.50,98
0.462,22.8,19.102,90,0,9.438,-9.507,-1.50,98
0.464,22.8,19.102,90,0,9.181,-9.523,-1.41,98
0.466,22.8,19.102,90,0,8.924,-9.503,-1.28,98
0.468,22.8,19.102,90,0,8.63,-9.446,-1.15,98
0.47,22.8,19.102,90,0,8.41,-9.402,-1.02,98
0.472,22.8,19.102,90,0,8.227,-9.31,-0.83,98
0.474,22.8,19.102,90,0,8.081,-9.231,-0.62,98
0.476,22.8,19.102,90,0,8.02,-9.177,-0.40,98
0.478,22.8,19.102,90,0,7.984,-9.124,-0.19,98
0.48,22.8,19.102,90,0,7.948,-9.035,0.01,98
0.482,22.8,19.102,90,0,7.912,-8.946,0.22,98
0.484,22.8,19.099,90,0,7.827,-8.857,0.40,98
0.486,22.8,19.099,90,0,7.742,-8.732,0.56,98
0.488,22.8,19.099,90,0,7.596,-8.629,0.70,98
0.49,22.8,19.099,90,0,7.451,-8.48,0.8,98
0.492,22.8,19.099,90,0,7.281,-8.355,0.87,98
0.494,22.8,19.099,90,0,7.111,-8.17,0.90,98
0.496,22.8,19.099,90,0,6.93,-7.985,0.90,98
0.498,22.8,19.099,90,0,6.711,-7.813,0.8,98
0.5,22.8,19.099,90,0,6.542,-7.641,0.84,98
0.502,22.8,19.099,90,0,6.336,-7.432,0.83,98
0.504,22.8,19.099,90,0,6.117,-7.272,0.77,98
0.506,22.8,19.099,90,0,5.947,-7.126,0.67,98
0.508,22.8,19.099,90,0,5.765,-7.003,0.59,98
0.51,22.8,19.099,90,0,5.558,-6.928,0.50,98
0.512,22.8,19.099,90,0,5.387,-6.854,0.39,98
0.514,22.8,19.099,90,0,5.241,-6.817,0.28,98
0.516,22.8,19.097,90,0,5.119,-6.78,0.18,98
0.518,22.8,19.097,90,0,4.96,-6.79,0.09,98
0.52,22.8,19.097,90,0,4.886,-6.826,0.02,98
0.522,22.8,19.097,90,0,4.75,-6.896,-0.02,98
0.524,22.8,19.097,90,0,4.602,-7.001,-0.07,98
0.526,22.8,19.097,90,0,4.43,-7.095,-0.14,98
0.528,22.8,19.097,90,0,4.22,-7.223,-0.18,98
0.53,22.8,19.097,90,0,4.035,-7.399,-0.22,98
0.532,22.8,19.097,90,0,3.849,-7.576,-0.26,98
0.534,22.8,19.097,90,0,3.602,-7.799,-0.28,98
0.536,22.8,19.097,90,0,3.416,-8.024,-0.3,98
0.538,22.8,19.097,90,0,3.216,-8.308,-0.31,98
0.54,22.8,19.097,90,0,3.042,-8.592,-0.32,98
0.542,22.8,19.097,90,0,2.806,-8.887,-0.30,98
0.544,22.8,19.097,90,0,2.51,-9.072,-0.27,98
0.546,22.8,19.097,90,0,2.347,-9.367,-0.20,98
0.548,22.8,19.094,90,0,2.172,-9.687,-0.17,98
0.55,22.8,19.094,90,0,2.01,-9.959,-0.13,98
0.552,22.8,19.094,90,0,1.836,-10.183,-0.10,98
0.554,22.8,19.094,90,0,1.675,-10.382,-0.02,98
0.556,22.8,19.094,90,0,1.514,-10.533,0.04,98
0.558,22.8,19.094,90,0,1.39,-10.649,0.14,98
0.56,22.8,19.094,90,0,1.291,-10.753,0.20,98
0.562,22.8,19.094,90,0,1.18,-10.821,0.30,98
0.565,22.8,19.094,90,0,1.081,-10.877,0.38,98
0.567,22.8,19.094,90,0,0.995,-10.922,0.46,98
0.569,22.8,19.094,90,0,1.006,-10.98,0.56,98
0.571,22.8,19.094,90,0,0.981,-11.05,0.66,98
0.573,22.8,19.094,90,0,0.98,-11.12,0.75,98
0.575,22.8,19.094,90,0,0.979,-11.227,0.81,98
0.577,22.8,19.094,90,0,1.002,-11.323,0.89,98
0.579,22.8,19.094,90,0,1.014,-11.382,0.95,98
0.581,22.8,19.092,90,0,1.122,-11.503,1.02,98
0.583,22.8,19.092,90,0,1.171,-11.54,1.0,98
0.585,22.8,19.092,90,0,1.244,-11.6,1.12,98
0.587,22.8,19.092,90,0,1.329,-11.589,1.1,98
0.589,22.8,19.092,90,0,1.354,-11.601,1.19,98
0.591,22.8,19.092,90,0,1.391,-11.577,1.24,98
0.593,22.8,19.092,90,0,1.453,-11.505,1.29,98
0.595,22.8,19.092,90,0,1.527,-11.447,1.31,98
0.597,22.8,19.092,90,0,1.516,-11.362,1.32,98
0.599,22.8,19.092,90,0,1.59,-11.243,1.37,98
0.601,22.8,19.092,90,0,1.653,-11.123,1.40,98
0.603,22.8,19.092,90,0,1.654,-11.003,1.41,98
0.605,18.6,19.092,90,0,1.668,-10.883,1.44,98
0.607,18.6,19.092,90,0,1.681,-10.751,1.44,98
0.609,18.6,19.092,90,0,1.67,-10.63,1.47,98
0.611,18.6,19.092,90,0,1.672,-10.473,1.48,98
0.613,18.6,19.089,90,0,1.674,-10.353,1.50,98
0.615,18.6,19.089,90,0,1.65,-10.268,1.50,98
0.617,18.6,19.089,90,0,1.602,-10.159,1.50,98
0.619,18.6,19.089,90,0,1.591,-10.05,1.53,98
0.621,18.6,19.089,90,0,1.579,-9.99,1.54,98
0.623,18.6,19.089,90,0,1.568,-9.905,1.55,98
